"id","fifaId","name","firstName","lastName","knownName","position","price","squadId","team","teamAbbr","group","status","matchStatus","percentSelected","totalPoints","avgPoints","form","lastRoundPoints","oneToWatch","nextFixtureId","nextFixture","nextFixtureDate","nextFixtureVenue","nextFixtureCity"
"775",,"Abdelhamid Aït Boudlal","Abdelhamid","Aït Boudlal",,"DEF","3.5","29","Morocco","MAR","c","transferred",,"0","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"8",,"Achref Abada","Achref","Abada",,"DEF","3.5","1","Algeria","ALG","j","playing",,"0.5","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"697",,"Ahmad Assaf","Ahmad Fawzi Abdalateef","Assaf","Ahmad Assaf","DEF","3.5","26","Jordan","JOR","j","transferred",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"645",,"Ahmed Maknzi","Ahmed Hasan Maknzi","Al Deeshawee","Ahmed Maknzi","DEF","3.5","24","Iraq","IRQ","i","transferred",,"0","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"1203",,"Ahmetcan Kaplan","Ahmetcan","Kaplan",,"DEF","3.5","45","Türkiye","TUR","d","transferred",,"0","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"644",,"Akam Hashim","Akam Hashim","Rahman","Akam Hashim","DEF","3.5","24","Iraq","IRQ","i","playing",,"0.2","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"1501",,"Alan Núñez","Alan","Núñez",,"DEF","3.5","34","Paraguay","PAR","d","transferred",,"0.1","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1499",,"Alcides Benítez","Alcides","Benítez",,"DEF","3.5","34","Paraguay","PAR","d","transferred",,"0.1","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1463",,"Alejandro Gómez","Alejandro","Gómez",,"DEF","3.5","28","Mexico","MEX","a","transferred",,"0.1","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"991",,"Ali Lajami","Ali bin Mohammed bin Ali","Lajami","Ali Lajami","DEF","3.5","37","Saudi Arabia","KSA","h","playing",,"0.1","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"606",,"Ali Nemati","Ali","Nemati",,"DEF","3.5","23","IR Iran","IRN","g","playing",,"0.1","0","0","0","0","False","16","IRN v NZL","2026-06-16T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"700",,"Amer Jamous","Amer Rasem Adel","Jamous","Amer Jamous","DEF","3.5","26","Jordan","JOR","j","playing",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1545",,"Anas Badawi","Anas Saeed","Badawi","Anas Badawi","DEF","3.5","26","Jordan","JOR","j","playing",,"0.1","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"608",,"Aria Yousefi","Aria","Yousefi",,"DEF","3.5","23","IR Iran","IRN","g","playing",,"0.1","0","0","0","0","False","16","IRN v NZL","2026-06-16T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"358",,"Ar'Jany Martha","Ar'Jany","Martha",,"DEF","3.5","14","Curaçao","CUW","e","playing",,"0","0","0","0","0","False","9","GER v CUW","2026-06-14T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"1302",,"Avazbek O'lmasaliev","Avazbek","O'lmasaliev",,"DEF","3.5","48","Uzbekistan","UZB","k","playing",,"0","0","0","0","0","False","24","UZB v COL","2026-06-18T03:00:00+01:00","Estadio Banorte","Mexico City"
"1303",,"Bekhruz Karimov","Bekhruz","Karimov",,"DEF","3.5","48","Uzbekistan","UZB","k","playing",,"0","0","0","0","0","False","24","UZB v COL","2026-06-18T03:00:00+01:00","Estadio Banorte","Mexico City"
"1235",,"Benjamín García","Benjamín","García",,"DEF","3.5","46","Uruguay","URU","h","transferred",,"0.1","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"1467",,"Bryan González","Bryan","González","Bryan González","DEF","3.5","28","Mexico","MEX","a","transferred",,"0","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"829",,"Callan Elliot","Callan","Elliot",,"DEF","3.5","31","New Zealand","NZL","g","playing",,"0.1","0","0","0","0","False","16","IRN v NZL","2026-06-16T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"609",,"Danial Eiri","Danial","Eiri",,"DEF","3.5","23","IR Iran","IRN","g","playing",,"0","0","0","0","0","False","16","IRN v NZL","2026-06-16T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1566",,"Dario Naamo","Dario","Naamo",,"DEF","3.5","24","Iraq","IRQ","i","transferred",,"0.1","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"1503",,"Diego León","Diego","León",,"DEF","3.5","34","Paraguay","PAR","d","transferred",,"0.1","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"205",,"Diney","Edilson Alberto","Monteiro Sanches Borges","Diney","DEF","3.5","8","Cabo Verde","CPV","h","playing",,"0.1","0","0","0","0","False","13","ESP v CPV","2026-06-15T17:00:00+01:00","Mercedes-benz Stadium","Atlanta, Georgia"
"581",,"Duke Lacroix","Duke","Lacroix",,"DEF","3.5","22","Haiti","HAI","c","playing",,"0.4","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"1543",,"Ehsan Haddad","Ehsan Nabil Farhan","Haddad","Ehsan Haddad","DEF","3.5","26","Jordan","JOR","j","playing",,"0.1","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"747",,"Everardo López","Everardo","López",,"DEF","3.5","28","Mexico","MEX","a","transferred",,"0.1","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"830",,"Finn Surman","Finn","Surman",,"DEF","3.5","31","New Zealand","NZL","g","playing",,"0","0","0","0","0","False","16","IRN v NZL","2026-06-16T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1018",,"Grant Hanley","Grant","Hanley",,"DEF","3.5","38","Scotland","SCO","c","playing",,"0.4","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"955",,"Hashmi Al Hussain","Al Hashmi","Al Hussain Mohi Aldin","Hashmi Al Hussain","DEF","3.5","36","Qatar","QAT","b","playing",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"854",,"Henrik Falchener","Henrik","Falchener",,"DEF","3.5","32","Norway","NOR","i","playing",,"0.3","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"695",,"Husam Abu Al Dahab","Husam Ali Mohammad","Abu Al Dahab","Husam Abu Al Dahab","DEF","3.5","26","Jordan","JOR","j","playing",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1069",,"Ime Okon","Ime","Okon",,"DEF","3.5","40","South Africa","RSA","a","playing",,"0","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"774",,"Ismaël Baouf","Ismaël","Baouf",,"DEF","3.5","29","Morocco","MAR","c","transferred",,"0","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"957",,"Issa Laye","Gueye Seydinaissa","Laye","Issa Laye","DEF","3.5","36","Qatar","QAT","b","playing",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1305",,"Jakhongir Urozov","Jakhongir","Urozov",,"DEF","3.5","48","Uzbekistan","UZB","k","playing",,"0","0","0","0","0","False","24","UZB v COL","2026-06-18T03:00:00+01:00","Estadio Banorte","Mexico City"
"876",,"Jiovany Ramos","Jiovany","Ramos",,"DEF","3.5","33","Panama","PAN","l","playing",,"0.1","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"1976",,"Jonas Adjetey","Jonas","Adjetey",,"DEF","3.5","21","Ghana","GHA","l","playing",,"0.3","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"878",,"Jorge Gutiérrez","Jorge","Gutiérrez",,"DEF","3.5","33","Panama","PAN","l","playing",,"0","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"668",,"Junnosuke Suzuki","Junnosuke","Suzuki",,"DEF","3.5","25","Japan","JPN","f","playing",,"0.7","0","0","0","0","False","10","NED v JPN","2026-06-14T21:00:00+01:00","At&t Stadium","Arlington, Texas"
"359",,"Juriën Gaari","Juriën","Gaari",,"DEF","3.5","14","Curaçao","CUW","e","playing",,"0","0","0","0","0","False","9","GER v CUW","2026-06-14T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"66",,"Kai Trewin","Kai","Trewin",,"DEF","3.5","3","Australia","AUS","d","playing",,"0.5","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"1538",,"Keeto Thermoncy","Keeto","Thermoncy",,"DEF","3.5","22","Haiti","HAI","c","playing",,"0.1","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"1068",,"Khulumani Ndamane","Khulumani","Ndamane",,"DEF","3.5","40","South Africa","RSA","a","playing",,"0","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"1975",,"Kojo Peprah Oppong","Kojo","Peprah Oppong",,"DEF","3.5","21","Ghana","GHA","l","playing",,"0.3","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"1322",,"Lautaro Di Lollo","Lautaro","Di Lollo",,"DEF","3.5","2","Argentina","ARG","j","transferred",,"0","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"1529",,"Logan Costa","Logan Evans","Costa","Logan Costa","DEF","3.5","8","Cabo Verde","CPV","h","playing",,"0.1","0","0","0","0","False","13","ESP v CPV","2026-06-15T17:00:00+01:00","Mercedes-benz Stadium","Atlanta, Georgia"
"225",,"Luc De Fougerolles","Luc","De Fougerolles",,"DEF","3.5","9","Canada","CAN","b","playing",,"0.2","0","0","0","0","False","3","CAN v BIH","2026-06-12T20:00:00+01:00","Bmo Field","Toronto"
"1148",,"Luca Jaquez","Luca","Jaquez",,"DEF","3.5","43","Switzerland","SUI","b","playing",,"0.1","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"67",,"Lucas Herrington","Lucas","Herrington",,"DEF","3.5","3","Australia","AUS","d","playing",,"0.3","0","0","0","0","False","8","AUS v TUR","2026-06-14T05:00:00+01:00","Bc Place","Vancouver"
"578",,"Martin Expérience","Martin","Expérience",,"DEF","3.5","22","Haiti","HAI","c","playing",,"0.1","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"877",,"Martín Krug","Martín","Krug",,"DEF","3.5","33","Panama","PAN","l","transferred",,"0","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"1979",,"Marvin Senaya","Marvin","Senaya",,"DEF","3.5","21","Ghana","GHA","l","playing",,"1.2","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"1465",,"Mateo Chávez","Mateo","Chávez",,"DEF","3.5","28","Mexico","MEX","a","playing",,"0.6","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"1067",,"Mbekezeli Mbokazi","Mbekezeli","Mbokazi",,"DEF","3.5","40","South Africa","RSA","a","playing",,"0.3","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"699",,"Mohammad Abu Al Nadi","Mohammad Majed Jamil","Abu Al Nadi","Mohammad Abu Al Nadi","DEF","3.5","26","Jordan","JOR","j","playing",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"693",,"Mohammad Abu Hasheesh","Mohammad Ali Hasan","Abu Hasheesh","Mohammad Abu Hasheesh","DEF","3.5","26","Jordan","JOR","j","playing",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"696",,"Mohammad Taha","Mohammad Ahmed Mohammad","Taha","Mohammad Taha","DEF","3.5","26","Jordan","JOR","j","transferred",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"692",,"Mohannad Abu Taha","Mohannad Mahmoud Saleh","Abu Taha","Mohannad Abu Taha","DEF","3.5","26","Jordan","JOR","j","playing",,"0.1","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"643",,"Munaf Younus","Munaf Younus Hashim","Al Tekreeti","Munaf Younus","DEF","3.5","24","Iraq","IRQ","i","playing",,"0","0","0","0","0","False","18","IRQ v NOR","2026-06-16T23:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"987",,"Nawaf Bu Washl","Nawaf bin Meshari bin Mohammed","Bu Washl","Nawaf Bu Washl","DEF","3.5","37","Saudi Arabia","KSA","h","playing",,"0.1","0","0","0","0","False","15","KSA v URU","2026-06-15T23:00:00+01:00","Hard Rock Stadium","Miami Gardens, Florida"
"954",,"Niall Mason","Niall Aadya","Mason","Niall Mason","DEF","3.5","36","Qatar","QAT","b","transferred",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"145",,"Nidal Celik","Nidal","Celik",,"DEF","3.5","6","Bosnia and Herzegovina","BIH","b","playing",,"0.5","0","0","0","0","False","3","CAN v BIH","2026-06-12T20:00:00+01:00","Bmo Field","Toronto"
"1700",,"Olwethu Makhanya","Olwethu","Makhanya",,"DEF","3.5","40","South Africa","RSA","a","playing",,"0.3","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"1172",,"Raed Chikhaoui","Raed","Chikhaoui",,"DEF","3.5","44","Tunisia","TUN","f","playing",,"0","0","0","0","0","False","12","SWE v TUN","2026-06-15T03:00:00+01:00","Estadio Bbva","Guadalupe"
"7",,"Rafik Belghali","Rafik","Belghali",,"DEF","3.5","1","Algeria","ALG","j","playing",,"1.4","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"1505",,"Rayyan Al Ali","Rayyan Ahmed","Al Ali","Rayyan Al Ali","DEF","3.5","36","Qatar","QAT","b","transferred",,"0","0","0","0","0","False","5","QAT v SUI","2026-06-13T20:00:00+01:00","Levi's Stadium","Santa Clara, California"
"2015",,"Redouane Halhal","Redouane","Halhal",,"DEF","3.5","29","Morocco","MAR","c","playing",,"2.7","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"577",,"Ricardo Adé","Ricardo","Adé",,"DEF","3.5","22","Haiti","HAI","c","playing",,"0.1","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"875",,"Roderick Miller","Roderick","Miller",,"DEF","3.5","33","Panama","PAN","l","playing",,"0.1","0","0","0","0","False","23","GHA v PAN","2026-06-18T00:00:00+01:00","Bmo Field","Toronto"
"357",,"Roshon van Eijma","Roshon","van Eijma",,"DEF","3.5","14","Curaçao","CUW","e","playing",,"0.1","0","0","0","0","False","9","GER v CUW","2026-06-14T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"1544",,"Saed Al Rosan","Saed Ahmad Salameh","Al Rosan","Saed Al Rosan","DEF","3.5","26","Jordan","JOR","j","playing",,"0.1","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"698",,"Saleem Obaid","Saleem Amer Saleem","Obaid","Saleem Obaid","DEF","3.5","26","Jordan","JOR","j","playing",,"0","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1070",,"Samukele Kabini","Samukele","Kabini",,"DEF","3.5","40","South Africa","RSA","a","playing",,"0","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"203",,"Sidny Cabral","Sidny","Lopes Cabral","Sidny Cabral","DEF","3.5","8","Cabo Verde","CPV","h","playing",,"0.2","0","0","0","0","False","13","ESP v CPV","2026-06-15T17:00:00+01:00","Mercedes-benz Stadium","Atlanta, Georgia"
"6",,"Sohaib Nair","Sohaib","Nair",,"DEF","3.5","1","Algeria","ALG","j","transferred",,"0.7","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"381",,"Stepán Chaloupek","Stepán","Chaloupek",,"DEF","3.5","15","Czechia","CZE","a","playing",,"0.1","0","0","0","0","False","2","KOR v CZE","2026-06-12T03:00:00+01:00","Estadio Akron","Guadalajara"
"1528",,"Stopira","Ianique","dos Santos Tavares","Stopira","DEF","3.5","8","Cabo Verde","CPV","h","playing",,"0.1","0","0","0","0","False","13","ESP v CPV","2026-06-15T17:00:00+01:00","Mercedes-benz Stadium","Atlanta, Georgia"
"442",,"Tarek Alaa","Tarek Alaa","El Gebaly","Tarek Alaa","DEF","3.5","17","Egypt","EGY","g","playing",,"0.1","0","0","0","0","False","14","BEL v EGY","2026-06-15T20:00:00+01:00","Lumen Field","Seattle, Washington"
"361",,"Tyrese Noslin","Tyrese","Noslin",,"DEF","3.5","14","Curaçao","CUW","e","playing",,"0","0","0","0","0","False","9","GER v CUW","2026-06-14T18:00:00+01:00","Nrg Stadium","Houston, Texas"
"1300",,"Umar Eshmurodov","Umar","Eshmurodov",,"DEF","3.5","48","Uzbekistan","UZB","k","playing",,"0.1","0","0","0","0","False","24","UZB v COL","2026-06-18T03:00:00+01:00","Estadio Banorte","Mexico City"
"580",,"Wilguens Paugain","Wilguens","Paugain",,"DEF","3.5","22","Haiti","HAI","c","playing",,"0","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"411",,"Yaimar Medina","Yaimar","Medina",,"DEF","3.5","16","Ecuador","ECU","e","playing",,"0.5","0","0","0","0","False","11","CIV v ECU","2026-06-15T00:00:00+01:00","Lincoln Financial Field","Philadelphia, Pennsylvania"
"444",,"Yasser Ibrahim","Yasser Ahmed Ibrahim","El Hanafi","Yasser Ibrahim","DEF","3.5","17","Egypt","EGY","g","playing",,"0.4","0","0","0","0","False","14","BEL v EGY","2026-06-15T20:00:00+01:00","Lumen Field","Seattle, Washington"
"1321",,"Zaid Romero","Zaid","Romero",,"DEF","3.5","2","Argentina","ARG","j","transferred",,"0.6","0","0","0","0","False","19","ARG v ALG","2026-06-17T02:00:00+01:00","Geha Field At Arrowhead Stadium","Kansas City, Missouri"
"2009",,"Ahmed Tagnaouti","Ahmed","Tagnaouti",,"GK","3.5","29","Morocco","MAR","c","playing",,"1.8","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"1461",,"Álex Padilla","Álex","Padilla",,"GK","3.5","28","Mexico","MEX","a","transferred",,"0.2","0","0","0","0","False","1","MEX v RSA","2026-06-11T20:00:00+01:00","Estadio Banorte","Mexico City"
"1314",,"Botirali Ergashev","Botirali","Ergashev",,"GK","3.5","48","Uzbekistan","UZB","k","playing",,"0.2","0","0","0","0","False","24","UZB v COL","2026-06-18T03:00:00+01:00","Estadio Banorte","Mexico City"
"1273",,"Chris Brady","Chris","Brady",,"GK","3.5","47","USA","USA","d","playing",,"0.7","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
"1576",,"Craig Gordon","Craig","Gordon",,"GK","3.5","38","Scotland","SCO","c","playing",,"3","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"787",,"El Mehdi Al Harrar","El Mehdi","Al Harrar",,"GK","3.5","29","Morocco","MAR","c","transferred",,"0","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"101",,"Florian Wiegele","Florian","Wiegele",,"GK","3.5","4","Austria","AUT","j","playing",,"0.3","0","0","0","0","False","20","AUT v JOR","2026-06-17T05:00:00+01:00","Levi's Stadium","Santa Clara, California"
"1666",,"Ibrahim Gomis","Ibrahim","Gomis",,"GK","3.5","29","Morocco","MAR","c","transferred",,"0","0","0","0","0","False","6","BRA v MAR","2026-06-13T23:00:00+01:00","Metlife Stadium","East Rutherford, New Jersey"
"593",,"Josué Duverger","Josué","Duverger",,"GK","3.5","22","Haiti","HAI","c","playing",,"0.1","0","0","0","0","False","7","HAI v SCO","2026-06-14T02:00:00+01:00","Gillette Stadium","Foxborough, Massachusetts"
"1495",,"Juan Espínola","Juan","Espínola",,"GK","3.5","34","Paraguay","PAR","d","transferred",,"0.2","0","0","0","0","False","4","USA v PAR","2026-06-13T02:00:00+01:00","Sofi Stadium","Inglewood, California"
